7.66667, 0.0734332
7.73333, 0.119185
7.8, 0.121144
7.86667, 0.117882
7.93333, 0.123176
8, 0.0986856
8.06667, 0.124122
8.13333, 0.120349
8.2, 0.141684
8.26667, 0.125667
8.33333, 0.124787
8.4, 0.112289
8.46667, 0.1253
8.53333, 0.124603
8.6, 0.132385
8.66667, 0.14551
8.73333, 0.123846
8.8, 0.0941189
8.86667, 0.0964644
8.93333, 0.111643
9, 0.118855
9.06667, 0.103766
9.13333, 0.0914815
9.2, 0.0686179
9.26667, 0.087747
9.33333, 0.0953457
9.4, 0.101042
9.46667, 0.103982
9.53333, 0.0946215
9.6, 0.0885117
9.66667, 0.0913139
9.73333, 0.0774866
9.8, 0.0937189
9.86667, 0.103155
9.93333, 0.0964644
10, 0.0889441
10.0667, 0.074506
10.1333, 0.0639376
10.2, 0.0705797
10.2667, 0.0759328
10.3333, 0.0756572
10.4, 0.0937676
10.4667, 0.0876902
10.5333, 0.075287
10.6, 0.0698717
10.6667, 0.0622892
10.7333, 0.0696474
10.8, 0.0681044
10.8667, 0.107438
10.9333, 0.0838179
11, 0.0715309
11.0667, 0.0667695
11.1333, 0.0660751
11.2, 0.0746682
11.2667, 0.0669452
11.3333, 0.089852
11.4, 0.0775082
11.4667, 0.0938027
11.5333, 0.0820588
11.6, 0.0772596
11.6667, 0.0633161
11.7333, 0.0416414
11.8, 0.0744655
11.8667, 0.0626648
11.9333, 0.0669452
12, 0.0512182
12.0667, 0.0673127
12.1333, 0.05485
12.2, 0.0418765
12.2667, 0.0730847
12.3333, 0.0214098
12.4, 0.0222853
12.4667, 0.0249551
12.5333, 0.0342049
12.6, 0.0171106
12.6667, 0.0102847
12.7333, 0.0247363
12.8, 0.0196047
12.8667, 0.0192183
12.9333, 0.0234203
13, 0.0837747
13.0667, 0.00586115
13.1333, 0.0114115
13.2, 0.0472594
13.2667, 0.0185319
13.3333, 0.0166133
13.4, 0.0143516
13.4667, 0.0209261
13.5333, 0.0183914
13.6, 0.0609381
13.6667, 0.0273899
13.7333, 0.0111981
13.8, 0.0136895
13.8667, 0.0117736
13.9333, 0.0244877
14, 0.0444491
14.0667, 0.0458353
14.1333, 0.0508236
14.2, 0.0207126
14.2667, 0.0189616
14.3333, 0.0131356
14.4, 0.02943
14.4667, 0.0181536
14.5333, 0.0557147
14.6, 0.0478944
14.6667, 0.102474
14.7333, 0.0197182
14.8, 0.0294138
14.8667, 0.0131058
14.9333, 0.022896
15, 0.055412
15.0667, 0.0278141
15.1333, 0.0272601
15.2, 0.0365775
15.2667, 0.0309136
15.3333, 0.0160324
15.4, 0.0210153
15.4667, 0.014184
15.5333, 0.00671776
15.6, 0.023831
15.6667, 0.0144461
15.7333, 0.0104306
15.8, 0.0078635
15.8667, 0.00385339
15.9333, 0.0126167
16, 0.0170727
16.0667, 0.0128383
16.1333, 0.0128005
16.2, 0.0112602
16.2667, 0.0164485
16.3333, 0.0315864
16.4, 0.00834991
16.4667, 0.0139462
16.5333, 0.00872822
16.6, 0.0194588
16.6667, 0.0194507
16.7333, 0.0110143
16.8, 0.0107387
16.8667, 0.00941729
16.9333, 0.00794998
17, 0.012687
17.0667, 0.00837152
17.1333, 0.00876605
17.2, 0.0104847
17.2667, 0.0110548
17.3333, 0.00856609
17.4, 0.0207018
17.4667, 0.0323836
17.5333, 0.00875524
17.6, 0.0332888
17.6667, 0.0169565
17.7333, 0.0176051
17.8, 0.0174916
17.8667, 0.0175645
17.9333, 0.021199
18, 0.0782108
18.0667, 0.0130869
18.1333, 0.0369315
18.2, 0.0245687
18.2667, 0.0173375
18.3333, 0.0128275
18.4, 0.00997125
18.4667, 0.0206262
18.5333, 0.0204451
18.6, 0.0280573
18.6667, 0.0279898
18.7333, 0.03267
18.8, 0.0340482
18.8667, 0.0408848
18.9333, 0.0453057
19, 0.0483025
19.0667, 0.0516235
19.1333, 0.0554472
19.2, 0.0506723
19.2667, 0.00118358
19.3333, 0.00101604
19.4, 0.0623
19.4667, 0.0652293
19.5333, 0.0643808
19.6, 0.0620055
19.6667, 0.0647077
19.7333, 0.0662021
19.8, 0.06387
19.8667, 0.0603031
19.9333, 0.0580764
20, 0.0567605
20.0667, 0.0571117
20.1333, 0.0545987
20.2, 0.0466595
20.2667, 0.0420522
20.3333, 0.0236851
20.4, 0.0186481
20.4667, 0.0217665
20.5333, 0.0225096
20.6, 0.0222907
20.6667, 0.0218314
20.7333, 0.022515
20.8, 0.031754
20.8667, 0.020945
20.9333, 0.0197777
21, 0.0265819
21.0667, 0.0204748
21.1333, 0.0110575
21.2, 0.0440032
21.2667, 0.0170349
21.3333, 0.0338671
21.4, 0.0338401
21.4667, 0.0330159
21.5333, 0.0305704
21.6, 0.0282167
21.6667, 0.0263225
21.7333, 0.0182563
21.8, 0.016889
21.8667, 0.0152163
21.9333, 0.0131653
22, 0.0105198
22.0667, 0.00764733
22.1333, 0.00521531
22.2, 0.00615839
22.2667, 0.00398039
22.3333, 0
22.4, 0
22.4667, 0
22.5333, 0
22.6, 0.00223745
22.6667, 0.0150839
22.7333, 0.0165134
22.8, 0.0307947
22.8667, 0.0109414
22.9333, 0.0228096
23, 0.0188157
23.0667, 0.0205019
23.1333, 0.0251254
23.2, 0.020845
23.2667, 0.0250524
23.3333, 0.0253902
23.4, 0.0241823
23.4667, 0.0257658
23.5333, 0.027198
23.6, 0.0281762
23.6667, 0.0287923
23.7333, 0.0295922
23.8, 0.031173
23.8667, 0.0303272
23.9333, 0.0311
24, 0.0310217
24.0667, 0.0325538
24.1333, 0.0333537
24.2, 0.0328457
24.2667, 0.0336212
24.3333, 0.033805
24.4, 0.033759
24.4667, 0.0340563
24.5333, 0.0343697
24.6, 0.0339103
24.6667, 0.0341373
24.7333, 0.0340184
24.8, 0.034013
24.8667, 0.0337806
24.9333, 0.033124
25, 0.0320269
25.0667, 0.0318215
25.1333, 0.0301461
25.2, 0.0289626
25.2667, 0.0286491
25.3333, 0.027398
25.4, 0.0082148
25.4667, 0.0359127
25.5333, 0.0127789
25.6, 0.0165188
25.6667, 0.0184536
25.7333, 0.0224313
25.8, 0.0264927
25.8667, 0.0274034
25.9333, 0.0314891
26, 0.0349858
26.0667, 0.0371584
26.1333, 0.0391581
26.2, 0.0412875
26.2667, 0.0420603
26.3333, 0.043506
26.4, 0.0444761
26.4667, 0.045357
26.5333, 0.0462434
26.6, 0.0469297
26.6667, 0.0477107
26.7333, 0.0482241
26.8, 0.0531962
26.8667, 0.0597545
26.9333, 0.0633026
27, 0.0656103
27.0667, 0.0782162
27.1333, 0.0880064
27.2, 0.0836774
27.2667, 0.0970589
27.3333, 0.0920435
27.4, 0.037253
27.4667, 0.100053
27.5333, 0.117415
27.6, 0.101488
27.6667, 0.128635
27.7333, 0.138844
27.8, 0.114831
27.8667, 0.148553
27.9333, 0.145299
28, 0.151779
28.0667, 0.14775
28.1333, 0.156211
28.2, 0.161488
28.2667, 0.164926
28.3333, 0.172197
28.4, 0.172243
28.4667, 0.166404
28.5333, 0.171306
28.6, 0.165885
28.6667, 0.178877
28.7333, 0.178972
28.8, 0.174805
28.8667, 0.175913
28.9333, 0.184168
29, 0.189529
29.0667, 0.192102
29.1333, 0.199244
29.2, 0.201281
29.2667, 0.220837
29.3333, 0.227155
29.4, 0.218841
29.4667, 0.23573
29.5333, 0.222386
29.6, 0.239918
29.6667, 0.207037
29.7333, 0.209437
29.8, 0.266543
29.8667, 0.261493
29.9333, 0.273034
30, 0.229758
30.0667, 0.274461
30.1333, 0.283081
30.2, 0.232919
30.2667, 0.27625
30.3333, 0.269675
30.4, 0.242388
30.4667, 0.237907
30.5333, 0.228339
30.6, 0.243193
30.6667, 0.222048
30.7333, 0.267786
30.8, 0.250743
30.8667, 0.315716
30.9333, 0.310368
31, 0.20501
31.0667, 0.236078
31.1333, 0.225912
31.2, 0.205373
31.2667, 0.25304
31.3333, 0.148907
31.4, 0.0852609
31.4667, 0.255302
31.5333, 0.172827
31.6, 0.165993
31.6667, 0.236897
31.7333, 0.273909
31.8, 0.0473567
31.8667, 0.198195
31.9333, 0.243617
32, 0.0322431
32.0667, 0.131783
32.1333, 0.115777
32.2, 0.0538258
32.2667, 0.207796
32.3333, 0.14187
32.4, 0.0249065
32.4667, 0.0252146
32.5333, 0.104458
32.6, 0.00179158
32.6667, 0.0533475
32.7333, 0.197263
32.8, 0.105539
32.8667, 0.128626
32.9333, 0.118607
33, 0.00455327
33.0667, 0.00566659
33.1333, 0.00486943
33.2, 0.00573414
33.2667, 0.0217638
33.3333, 0.0285464
33.4, 0.0191913
33.4667, 0.0225988
33.5333, 0.0273169
33.6, 0.0232311
33.6667, 0.0338347
33.7333, 0.0382555
33.8, 0.0424683
33.8667, 0.0450436
33.9333, 0.0488942
34, 0.0525125
34.0667, 0.0546365
34.1333, 0.0557147
34.2, 0.0573036
34.2667, 0.0582764
34.3333, 0.0602085
34.4, 0.0611651
34.4667, 0.0620649
34.5333, 0.0629864
34.6, 0.0633512
34.6667, 0.0640349
34.7333, 0.064778
34.8, 0.0649644
34.8667, 0.0658724
34.9333, 0.0665642
35, 0.0670722
35.0667, 0.0677937
35.1333, 0.068145
35.2, 0.0680018
35.2667, 0.0680207
35.3333, 0.0677531
35.4, 0.067491
35.4667, 0.0676018
35.5333, 0.0667939
35.6, 0.0661561
35.6667, 0.0666777
35.7333, 0.0661886
35.8, 0.0655319
35.8667, 0.0661723
35.9333, 0.0664507
36, 0.0693772
36.0667, 0.0667776
36.1333, 0.0671343
36.2, 0.0669236
36.2667, 0.067464
36.3333, 0.0707175
36.4, 0.0707986
36.4667, 0.067364
36.5333, 0.0667641
36.6, 0.0669722
36.6667, 0.0667533
36.7333, 0.0667911
36.8, 0.0622244
36.8667, 0.0675991
36.9333, 0.0608868
37, 0.061838
37.0667, 0.0611381
37.1333, 0.0599572
37.2, 0.0605058
37.2667, 0.0620541
37.3333, 0.0658237
37.4, 0.0689205
37.4667, 0.0784108
37.5333, 0.0756004
37.6, 0.0842746
37.6667, 0.0985343
37.7333, 0.162234
37.8, 0.119039
37.8667, 0.0200317
37.9333, 0.0416144
38, 0.00563146
38.0667, 0.0168592
38.1333, 0.00946323
38.2, 0.000659345
38.2667, 0.000951187
38.3333, 0.000670154
38.4, 0.000197263
38.4667, 0.000145921
38.5333, 0.0394364
38.6, 0.03464
38.6667, 0.0294841
38.7333, 0.0383825
38.8, 0.0453354
38.8667, 0.0484024
38.9333, 0.0629243
39, 0.070577
39.0667, 0.0668695
39.1333, 0.0643564
39.2, 0.0552526
39.2667, 0.0557822
39.3333, 0.0572306
39.4, 0.0744952
39.4667, 0.0704121
39.5333, 0.0289653
39.6, 0.0895845
39.6667, 0.0891684
39.7333, 0.0903817
39.8, 0.0886874
39.8667, 0.0794673
39.9333, 0.0819615
40, 0.0921246
40.0667, 0.101382
40.1333, 0.101699
40.2, 0.102763
40.2667, 0.100426
40.3333, 0.102147
40.4, 0.0926488
40.4667, 0.100388
40.5333, 0.0993774
40.6, 0.117136
40.6667, 0.117996
40.7333, 0.121752
40.8, 0.119417
40.8667, 0.11925
40.9333, 0.117272
41, 0.11698
41.0667, 0.12353
41.1333, 0.119512
41.2, 0.124849
41.2667, 0.12106
41.3333, 0.105674
41.4, 0.126197
41.4667, 0.117291
41.5333, 0.10706
41.6, 0.109497
41.6667, 0.0999151
41.7333, 0.100842
41.8, 0.0756302
41.8667, 0.0803591
41.9333, 0.066448
42, 0.0544663
42.0667, 0.0569901
42.1333, 0.054596
42.2, 0.0581143
42.2667, 0.0633809
42.3333, 0.0686962
42.4, 0.0583683
42.4667, 0.0570982
42.5333, 0.0586061
42.6, 0.0562362
42.6667, 0.0431628
42.7333, 0.00277249
42.8, 0.0139841
42.8667, 0.00561254
42.9333, 0.0598626
43, 0.0114791
43.0667, 0.0529854
43.1333, 0.00818777
43.2, 0.0117223
43.2667, 0.000286437
43.3333, 0.0545122
43.4, 0.0143245
43.4667, 0.0797484
43.5333, 0.0867255
43.6, 0.0125303
43.6667, 0.0815697
43.7333, 0.0866256
43.8, 0.0828316
43.8667, 0.0839341
43.9333, 0.0877497
44, 0.0893602
44.0667, 0.0809076
44.1333, 0.0782757
44.2, 0.0794025
44.2667, 0.0797078
44.3333, 0.0808968
44.4, 0.0922678
44.4667, 0.0825155
44.5333, 0.0851745
44.6, 0.0850393
44.6667, 0.114418
44.7333, 0.0980695
44.8, 0.107765
44.8667, 0.0859068
44.9333, 0.0860095
45, 0.0890332
45.0667, 0.0945863
45.1333, 0.096713
45.2, 0.0967643
45.2667, 0.0995422
45.3333, 0.0927758
45.4, 0.101428
45.4667, 0.0995098
45.5333, 0.0948404
45.6, 0.0919787
45.6667, 0.094462
45.7333, 0.097067
45.8, 0.0985208
45.8667, 0.0961726
45.9333, 0.0954321
46, 0.0974372
46.0667, 0.10092
46.1333, 0.0956078
46.2, 0.0920327
46.2667, 0.0970211
46.3333, 0.187362
46.4, 0.14371
46.4667, 0.111129
46.5333, 0.09243
46.6, 0.0879524
46.6667, 0.102607
46.7333, 0.102823
46.8, 0.104782
46.8667, 0.0920111
46.9333, 0.0985343
47, 0.0902195
47.0667, 0.100112
47.1333, 0.0826344
47.2, 0.0981344
47.2667, 0.0915301
47.3333, 0.0840098
47.4, 0.0782567
47.4667, 0.0855122
47.5333, 0.0697933
47.6, 0.0284735
47.6667, 0.0725415
47.7333, 0.0793538
47.8, 0.0637025
47.8667, 0.0564983
47.9333, 0.0680018
48, 0.0803023
48.0667, 0.062146
48.1333, 0.0825668
48.2, 0.0698366
48.2667, 0.0104522
48.3333, 0.00772299
48.4, 0.0085796
48.4667, 0.00418036
48.5333, 0.00898763
48.6, 0.00317513
48.6667, 0.00404795
48.7333, 0.0199803
48.8, 0.00331024
48.8667, 0.0121952
48.9333, 0.00759328
49, 0.0113467
49.0667, 0.003267
49.1333, 0.00803645
49.2, 0.00748519
49.2667, 0.0107063
49.3333, 0.0037426
49.4, 0.012079
49.4667, 0.00705283
49.5333, 0.00595032
49.6, 0.00527206
49.6667, 0.032089
49.7333, 0.0109954
49.8, 0.00184833
49.8667, 0.0123735
49.9333, 0.00983884
50, 0.00783108
50.0667, 0.00830397
50.1333, 0.0102496
50.2, 0.00889846
50.2667, 0.00947944
50.3333, 0.00439113
50.4, 0.0130545
50.4667, 0.00549364
50.5333, 0.00179428
50.6, 0.0086985
50.6667, 0.00825803
50.7333, 0.0065286
50.8, 0.00691232
50.8667, 0.0192102
50.9333, 0.00511263
51, 0.00795268
51.0667, 0.0170835
51.1333, 0.0087066
51.2, 0.00688259
51.2667, 0.0180374
51.3333, 0.064959
51.4, 0.0106468
51.4667, 0.0179753
51.5333, 0.048597
51.6, 0.0173943
51.6667, 0.014284
51.7333, 0.011798
51.8, 0.0187589
51.8667, 0.0180617
51.9333, 0.0167782
52, 0.00951457
52.0667, 0.0242228
52.1333, 0.0156297
52.2, 0.018232
52.2667, 0.0119898
52.3333, 0.00492077
52.4, 0.0113602
52.4667, 0.011317
52.5333, 0.0150055
52.6, 0.0157946
52.6667, 0.0178456
52.7333, 0.0206856
52.8, 0.020764
52.8667, 0.0239931
52.9333, 0.0244417
53, 0.0378961
53.0667, 0.0234716
53.1333, 0.0237256
53.2, 0.0263468
53.2667, 0.0274628
53.3333, 0.033151
53.4, 0.0334807
53.4667, 0.0354452
53.5333, 0.0365342
53.6, 0.0366991
53.6667, 0.0377962
53.7333, 0.0382772
53.8, 0.0492212
53.8667, 0.0409983
53.9333, 0.0511182
54, 0.0514019
54.0667, 0.0378664
54.1333, 0.00317513
54.2, 0.0310244
54.2667, 0.0337969
54.3333, 0.0380042
54.4, 0.050521
54.4667, 0.0457353
54.5333, 0.071085
54.6, 0.000272926
54.6667, 0.210764
54.7333, 0.00808239
54.8, 0.00300218
54.8667, 0.023731
54.9333, 0.0218043
55, 0.0103928
55.0667, 0.0221529
55.1333, 0.023023
55.2, 0.00998206
55.2667, 0.0210693
55.3333, 0.0355695
55.4, 0.0210018
55.4667, 0.0248254
55.5333, 0.0173889
55.6, 0.00940918
55.6667, 0.0114926
55.7333, 0.015346
55.8, 0.00573685
55.8667, 0.0260685
55.9333, 0.0274088
56, 0.0207072
56.0667, 0.0272791
56.1333, 0.0317756
56.2, 0.0340319
56.2667, 0.0247768
56.3333, 0.0828532
56.4, 0.0485484
56.4667, 0.0207315
56.5333, 0.0159756
56.6, 0.0147839
56.6667, 0.0179023
56.7333, 0.0224637
56.8, 0.0261766
56.8667, 0.0461893
56.9333, 0.0199263
57, 0.0310784
57.0667, 0.0176942
57.1333, 0.0180725
57.2, 0.0164188
57.2667, 0.0157135
57.3333, 0.0168998
57.4, 0.0239499
57.4667, 0.0367234
57.5333, 0.0594113
57.6, 0.0378367
57.6667, 0.0261766
57.7333, 0.0163242
57.8, 0.0179564
57.8667, 0.0157567
57.9333, 0.0165026
58, 0.0585358
58.0667, 0.0275358
58.1333, 0.0217719
58.2, 0.0460191
58.2667, 0.0334402
58.3333, 0.0175402
58.4, 0.0254794
58.4667, 0.0274088
58.5333, 0.0259063
58.6, 0.0219854
58.6667, 0.0175537
58.7333, 0.0190021
58.8, 0.0214395
58.8667, 0.0144678
58.9333, 0.0266278
59, 0.0408335
59.0667, 0.0191426
59.1333, 0.00742034
59.2, 0.0111575
59.2667, 0.00706635
59.3333, 0.00472351
59.4, 0.00293733
59.4667, 0.00600977
59.5333, 0.00534502
59.6, 0.00600977
59.6667, 0.00735008
59.7333, 0.0108089
59.8, 0.0168268
59.8667, 0.0149515
59.9333, 0.0186211
60, 0.0190967
60.0667, 0.0119817
60.1333, 0.010355
60.2, 0.015473
60.2667, 0.0147191
60.3333, 0.111702
60.4, 0.0308055
60.4667, 0.0113521
60.5333, 0.00639619
60.6, 0.00794187
60.6667, 0.00850393
60.7333, 0.0126438
60.8, 0.0301002
60.8667, 0.0161783
60.9333, 0.0147056
61, 0.0123195
61.0667, 0.00861202
61.1333, 0.00794998
61.2, 0.00541258
61.2667, 0.00879307
61.3333, 0.0481592
61.4, 0.00308595
61.4667, 0.0187751
61.5333, 0.0159675
61.6, 0.010482
61.6667, 0.00690151
61.7333, 0.0168295
61.8, 0.016689
61.8667, 0.0130302
61.9333, 0.0112413
62, 0.0156081
62.0667, 0.0137057
62.1333, 0.00951187
62.2, 0.016843
62.2667, 0.019121
62.3333, 0.00859581
62.4, 0.00969832
62.4667, 0.0196398
62.5333, 0.0222556
62.6, 0.0229095
62.6667, 0.0197074
62.7333, 0.018286
62.8, 0.0281032
62.8667, 0.0213612
62.9333, 0.0205289
63, 0.0195588
63.0667, 0.028922
63.1333, 0.0243769
63.2, 0.0348751
63.2667, 0.0299597
63.3333, 0.0296246
63.4, 0.0371882
63.4667, 0.0337536
63.5333, 0.0276709
63.6, 0.0171133
63.6667, 0.0847988
63.7333, 0.0287653
63.8, 0.0221151
63.8667, 0.0606138
63.9333, 0.0172105
64, 0.0316972
64.0667, 0.013368
64.1333, 0.0248579
64.2, 0.0201533
64.2667, 0.0124519
64.3333, 0.0429899
64.4, 0.0331537
64.4667, 0.00679882
64.5333, 0.0174618
64.6, 0.0145488
64.6667, 0.0327024
64.7333, 0.0220151
64.8, 0.00378853
64.8667, 0.00427223
64.9333, 0.0135733
65, 0.0157081
65.0667, 0.0131437
65.1333, 0.0155135
65.2, 0.00913085
65.2667, 0.0071285
65.3333, 0.0676099
65.4, 0.0258928
65.4667, 0.013195
65.5333, 0.013241
65.6, 0.0202316
65.6667, 0.0175402
65.7333, 0.0337266
65.8, 0.0275142
65.8667, 0.0230122
65.9333, 0.0193129
66, 0.0156513
66.0667, 0.0125627
66.1333, 0.0150758
66.2, 0.0435168
66.2667, 0.0150974
66.3333, 0.0087093
66.4, 0.0109792
66.4667, 0.00987397
66.5333, 0.0103279
66.6, 0.0259955
66.6667, 0.0198101
66.7333, 0.0202046
66.8, 0.0114386
66.8667, 0.00959023
66.9333, 0.0118007
67, 0.117701
67.0667, 0.0239067
67.1333, 0.022969
67.2, 0.038415
67.2667, 0.0305623
67.3333, 0.0334672
67.4, 0.0147758
67.4667, 0.019702
67.5333, 0.0199182
67.6, 0.0212396
67.6667, 0.0301596
67.7333, 0.0190616
67.8, 0.0272034
67.8667, 0.0311108
67.9333, 0.0269953
68, 0.0279843
68.0667, 0.0267683
68.1333, 0.0419279
68.2, 0.0337644
68.2667, 0.0238067
68.3333, 0.0288058
68.4, 0.027579
68.4667, 0.0270872
68.5333, 0.0268386
68.6, 0.025428
68.6667, 0.0247768
68.7333, 0.026517
68.8, 0.0249362
68.8667, 0.025147
68.9333, 0.0251578
69, 0.0246471
69.0667, 0.0909924
69.1333, 0.0542312
69.2, 0.0155216
69.2667, 0.0265846
69.3333, 0.0353831
69.4, 0.0222826
69.4667, 0.0266305
69.5333, 0.0300786
69.6, 0.0350426
69.6667, 0.0338212
69.7333, 0.0397715
69.8, 0.0520315
69.8667, 0.0285194
69.9333, 0.0236581
70, 0.0284275
70.0667, 0.0303974
70.1333, 0.0319891
70.2, 0.0179672
70.2667, 0.0296003
70.3333, 0.0221772
70.4, 0.0256956
70.4667, 0.0272953
70.5333, 0.0255902
70.6, 0.0242228
70.6667, 0.0198263
70.7333, 0.1411
70.8, 0.0246498
70.8667, 0.0271088
70.9333, 0.00847691
71, 0.0156081
71.0667, 0.0220529
71.1333, 0.00287518
71.2, 0.0332591
71.2667, 0.0277574
71.3333, 0.00590979
71.4, 0.0389284
71.4667, 0.0332726
71.5333, 0.00757437
71.6, 0.0316999
71.6667, 0.013549
71.7333, 0.00611246
71.8, 0.0339752
71.8667, 0.0284762
71.9333, 0.012152
72, 0.0307298
72.0667, 0.0312811
72.1333, 0.0329294
72.2, 0.0321917
72.2667, 0.0267521
72.3333, 0.0233446
72.4, 0.0349129
72.4667, 0.0216746
72.5333, 0.0499697
72.6, 0.0230852
72.6667, 0.0241202
72.7333, 0.0215584
72.8, 0.0198209
72.8667, 0.0176321
72.9333, 0.0136733
73, 0.0280546
73.0667, 0.0242418
73.1333, 0.0122925
73.2, 0.0150028
73.2667, 0.0179888
73.3333, 0.0186887
73.4, 0.0271277
73.4667, 0.0260171
73.5333, 0.0171673
73.6, 0.0189156
73.6667, 0.0177537
73.7333, 0.0236094
73.8, 0.0257793
73.8667, 0.0186616
73.9333, 0.00221583
74, 0.0326673
74.0667, 0.0247363
74.1333, 0.0239364
74.2, 0.0199857
74.2667, 0.0163269
74.3333, 0.01383
74.4, 0.0153838
74.4667, 0.0248362
74.5333, 0.0187157
74.6, 0.0223529
74.6667, 0.0249416
74.7333, 0.0193993
74.8, 0.0139787
74.8667, 0.0164863
74.9333, 0.0184536
75, 0.018894
75.0667, 0.018713
75.1333, 0.00353993
75.2, 0.030592
75.2667, 0.020791
75.3333, 0.0208234
75.4, 0.0226582
75.4667, 0.0245957
75.5333, 0.0248471
75.6, 0.0272547
75.6667, 0.0248741
75.7333, 0.0242688
75.8, 0.0220692
75.8667, 0.0278357
75.9333, 0.0263765
76, 0.0255253
76.0667, 0.0273223
76.1333, 0.0257037
76.2, 0.0229447
76.2667, 0.025882
76.3333, 0.0271304
76.4, 0.0232689
76.4667, 0.0233365
76.5333, 0.0253524
76.6, 0.0216908
76.6667, 0.0352074
76.7333, 0.0308109
76.8, 0.0264008
76.8667, 0.0239661
76.9333, 0.023604
77, 0.019956
77.0667, 0.0312622
77.1333, 0.0192859
77.2, 0.0329484
77.2667, 0.0371071
77.3333, 0.0282924
77.4, 0.0658589
77.4667, 0.0265332
77.5333, 0.0267737
77.6, 0.0202451
77.6667, 0.017905
77.7333, 0.029176
77.8, 0.0290382
77.8667, 0.0431709
77.9333, 0.0233095
78, 0.0374746
78.0667, 0.0201506
78.1333, 0.038188
78.2, 0.0394824
78.2667, 0.0356857
78.3333, 0.0361451
78.4, 0.0386149
78.4667, 0.0389689
78.5333, 0.00777974
78.6, 0.0247363
78.6667, 0.0313405
78.7333, 0.0323836
78.8, 0.0346589
78.8667, 0.03571
78.9333, 0.0357749
79, 0.0338617
79.0667, 0.0440086
79.1333, 0.0331186
79.2, 0.0448868
79.2667, 0.0363694
79.3333, 0.0130329
79.4, 0.0444545
79.4667, 0.0438708
79.5333, 0.0300029
79.6, 0.033378
79.6667, 0.0273304
79.7333, 0.035075
79.8, 0.0244444
79.8667, 0.0168538
79.9333, 0.0355047
80, 0.0207343
80.0667, 0.0237635
80.1333, 0.0299137
80.2, 0.0244417
80.2667, 0.0325052
80.3333, 0.0264143
80.4, 0.0246228
80.4667, 0.0234662
80.5333, 0.0257955
80.6, 0.0216044
80.6667, 0.0187589
80.7333, 0.110929
80.8, 0.0284924
80.8667, 0.0173538
80.9333, 0.0232338
81, 0.021345
81.0667, 0.0169511
81.1333, 0.0241985
81.2, 0.0340374
81.2667, 0.0357046
81.3333, 0.0155838
81.4, 0.0384312
81.4667, 0.0227339
81.5333, 0.0386095
81.6, 0.0282708
81.6667, 0.0210882
81.7333, 0.032589
81.8, 0.043079
81.8667, 0.0473486
81.9333, 0.0346373
82, 0.0318539
82.0667, 0.0289112
82.1333, 0.0402363
82.2, 0.0223448
82.2667, 0.0327997
82.3333, 0.0152217
82.4, 0.014665
82.4667, 0.0227285
82.5333, 0.0330375
82.6, 0.0314864
