0.133333, 0.330802, 1, 2
0.2, 0.33121, 0.0568604, 3
0.266667, 0.332842, 0.0833829, 4
0.333333, 0.335026, 0.07172, 5
0.4, 0.337288, 0.0660724, 6
0.466667, 0.341479, 0.0774947, 7
0.533333, 0.345781, 0.0753005, 8
0.6, 0.346624, 0.0601031, 9
0.666667, 0.349788, 0.0721119, 10
0.733333, 0.354277, 0.0770272, 11
0.8, 0.356668, 0.0900088, 12
0.866667, 0.35896, 0.0943107, 13
0.933333, 0.36131, 0.104331, 14
1, 0.362272, 0.0875984, 15
1.06667, 0.363648, 0.0910275, 16
1.13333, 0.363007, 0.119285, 17
1.2, 0.362383, 0.118088, 18
1.26667, 0.359746, 0.106157, 19
1.33333, 0.350801, 0.314032, 20
1.4, 0.352336, 0.301199, 21
1.46667, 0.352898, 0.30392, 22
1.53333, 0.352825, 0.293819, 23
1.6, 0.352934, 0.139376, 24
1.66667, 0.352839, 0.136522, 25
1.73333, 0.354617, 0.136312, 26
1.8, 0.356065, 0.139249, 27
1.86667, 0.358738, 0.138019, 28
1.93333, 0.361592, 0.138025, 29
2, 0.362721, 0.13803, 30
2.06667, 0.362708, 0.137668, 31
2.13333, 0.363797, 0.148861, 32
2.2, 0.364477, 0.144389, 33
2.26667, 0.365556, 0.152457, 34
2.33333, 0.366026, 0.153179, 35
2.4, 0.366374, 0.155587, 36
2.46667, 0.365975, 0.158265, 37
2.53333, 0.366039, 0.159364, 38
2.6, 0.36635, 0.155384, 39
2.66667, 0.365256, 0.153314, 40
2.73333, 0.364226, 0.149044, 41
2.8, 0.364121, 0.151182, 42
2.86667, 0.364034, 0.152333, 43
2.93333, 0.364267, 0.150755, 44
3, 0.35746, 0.249384, 45
3.06667, 0.357844, 0.240758, 46
3.13333, 0.357835, 0.237148, 47
3.2, 0.358362, 0.231695, 48
3.26667, 0.358681, 0.228261, 49
3.33333, 0.359111, 0.226366, 50
3.4, 0.360475, 0.220843, 51
3.46667, 0.363216, 0.219343, 52
3.53333, 0.367553, 0.219478, 53
3.6, 0.369733, 0.219235, 54
3.66667, 0.373271, 0.17254, 55
3.73333, 0.378102, 0.176288, 56
3.8, 0.380102, 0.176348, 57
3.86667, 0.384533, 0.179593, 58
3.93333, 0.388217, 0.183495, 59
4, 0.390357, 0.184149, 60
4.06667, 0.3929, 0.191324, 61
4.13333, 0.394156, 0.197752, 62
4.2, 0.393905, 0.197866, 63
4.26667, 0.393843, 0.203119, 64
4.33333, 0.391894, 0.203589, 65
4.4, 0.391189, 0.200779, 66
4.46667, 0.390033, 0.20273, 67
4.53333, 0.388314, 0.200346, 68
4.6, 0.387565, 0.196728, 69
4.66667, 0.378437, 0.270472, 70
4.73333, 0.376397, 0.259471, 71
4.8, 0.37604, 0.256156, 72
4.86667, 0.373689, 0.244117, 73
4.93333, 0.371506, 0.239305, 74
5, 0.369963, 0.233087, 75
5.06667, 0.367715, 0.227766, 76
5.13333, 0.367391, 0.223396, 77
5.2, 0.366915, 0.219189, 78
5.26667, 0.367007, 0.212942, 79
5.33333, 0.368155, 0.20991, 80
5.4, 0.369304, 0.208015, 81
5.46667, 0.372244, 0.206167, 82
5.53333, 0.378948, 0.209037, 83
5.6, 0.384015, 0.207172, 84
5.66667, 0.393708, 0.21239, 85
5.73333, 0.405292, 0.2018, 86
5.8, 0.410253, 0.201857, 87
5.86667, 0.419673, 0.211215, 88
5.93333, 0.430939, 0.219043, 89
6, 0.436071, 0.219297, 90
6.06667, 0.446804, 0.230055, 91
6.13333, 0.453716, 0.237691, 92
6.2, 0.456716, 0.23847, 93
6.26667, 0.462666, 0.246674, 94
6.33333, 0.459996, 0.39157, 95
6.4, 0.463579, 0.387606, 96
6.46667, 0.467981, 0.38986, 97
6.53333, 0.471535, 0.394499, 98
6.6, 0.472818, 0.389843, 99
6.66667, 0.472083, 0.393305, 100
6.73333, 0.471832, 0.39484, 101
6.8, 0.472594, 0.388833, 102
6.86667, 0.469235, 0.389816, 103
6.93333, 0.463682, 0.391095, 104
7, 0.463241, 0.385714, 105
7.06667, 0.456624, 0.381264, 106
7.13333, 0.452435, 0.377046, 107
7.2, 0.450376, 0.370039, 108
7.26667, 0.445293, 0.370198, 109
7.33333, 0.44187, 0.368969, 110
7.4, 0.44061, 0.363202, 111
7.46667, 0.436335, 0.361332, 112
7.53333, 0.434236, 0.359668, 113
7.6, 0.435152, 0.354876, 114
7.66667, 0.436368, 0.350618, 115
7.73333, 0.43559, 0.344619, 116
7.8, 0.434476, 0.313946, 117
7.86667, 0.434538, 0.305707, 118
7.93333, 0.435417, 0.295516, 119
8, 0.429512, 0.345038, 120
8.06667, 0.430828, 0.338001, 121
8.13333, 0.431842, 0.331829, 122
8.2, 0.432447, 0.325106, 123
8.26667, 0.433714, 0.317902, 124
8.33333, 0.434706, 0.311541, 125
8.4, 0.435517, 0.307879, 126
8.46667, 0.435973, 0.301669, 127
8.53333, 0.435446, 0.294868, 128
8.6, 0.435598, 0.287875, 129
8.66667, 0.436203, 0.280254, 130
8.73333, 0.437689, 0.270842, 131
8.8, 0.438321, 0.264627, 132
8.86667, 0.438105, 0.256415, 133
8.93333, 0.438219, 0.252202, 134
9, 0.438292, 0.248643, 135
9.06667, 0.43804, 0.247649, 136
9.13333, 0.437087, 0.243709, 137
9.2, 0.436776, 0.243112, 138
9.26667, 0.435873, 0.243763, 139
9.33333, 0.435176, 0.240404, 140
9.4, 0.436076, 0.240461, 141
9.46667, 0.434728, 0.238434, 142
9.53333, 0.4348, 0.23704, 143
9.6, 0.434268, 0.234235, 144
9.66667, 0.425126, 0.277344, 145
9.73333, 0.423954, 0.26981, 146
9.8, 0.424729, 0.264495, 147
9.86667, 0.422632, 0.257972, 148
9.93333, 0.421654, 0.255242, 149
10, 0.421581, 0.249727, 150
10.0667, 0.420065, 0.242747, 151
10.1333, 0.418087, 0.241412, 152
10.2, 0.417149, 0.238799, 153
10.2667, 0.416206, 0.237029, 154
10.3333, 0.415847, 0.234805, 155
10.4, 0.414842, 0.232657, 156
10.4667, 0.413661, 0.228479, 157
10.5333, 0.411618, 0.224556, 158
10.6, 0.410948, 0.222045, 159
10.6667, 0.410399, 0.218724, 160
10.7333, 0.41048, 0.216257, 161
10.8, 0.409735, 0.214022, 162
10.8667, 0.409313, 0.211061, 163
10.9333, 0.409064, 0.209342, 164
11, 0.408973, 0.206235, 165
11.0667, 0.408727, 0.2029, 166
11.1333, 0.408192, 0.200184, 167
11.2, 0.408108, 0.197266, 168
