0.133333, 0.650613, 1, 2
0.2, 0.652901, 0.0622594, 3
0.266667, 0.657662, 0.0901782, 4
0.333333, 0.661882, 0.0807056, 5
0.4, 0.6635, 0.0718318, 6
0.466667, 0.66866, 0.0842694, 7
0.533333, 0.674604, 0.079551, 8
0.6, 0.676949, 0.0639843, 9
0.666667, 0.681604, 0.077149, 10
0.733333, 0.685146, 0.0809836, 11
0.8, 0.686408, 0.09732, 12
0.866667, 0.688988, 0.100677, 13
0.933333, 0.690506, 0.105823, 14
1, 0.692096, 0.0908339, 15
1.06667, 0.693528, 0.09469, 16
1.13333, 0.696336, 0.123222, 17
1.2, 0.696757, 0.120527, 18
1.26667, 0.697947, 0.109031, 19
1.33333, 0.695239, 0.334241, 20
1.4, 0.695688, 0.319344, 21
1.46667, 0.694084, 0.321048, 22
1.53333, 0.692359, 0.31072, 23
1.6, 0.690991, 0.139964, 24
1.66667, 0.689045, 0.138332, 25
1.73333, 0.687042, 0.135118, 26
1.8, 0.686814, 0.137655, 27
1.86667, 0.684897, 0.140036, 28
1.93333, 0.685453, 0.138731, 29
2, 0.685845, 0.136743, 30
2.06667, 0.686686, 0.137926, 31
2.13333, 0.686892, 0.147619, 32
2.2, 0.687177, 0.142459, 33
2.26667, 0.686443, 0.149095, 34
2.33333, 0.68526, 0.149608, 35
2.4, 0.684669, 0.154433, 36
2.46667, 0.683364, 0.154954, 37
2.53333, 0.682124, 0.153507, 38
2.6, 0.680684, 0.150378, 39
2.66667, 0.6798, 0.149408, 40
2.73333, 0.679679, 0.146272, 41
2.8, 0.678831, 0.147655, 42
2.86667, 0.67757, 0.148681, 43
2.93333, 0.675723, 0.147748, 44
3, 0.669758, 0.259088, 45
3.06667, 0.668724, 0.249957, 46
3.13333, 0.668496, 0.24521, 47
3.2, 0.667962, 0.236044, 48
3.26667, 0.666971, 0.230948, 49
3.33333, 0.665837, 0.227598, 50
3.4, 0.666094, 0.222502, 51
3.46667, 0.665224, 0.218582, 52
3.53333, 0.665061, 0.220855, 53
3.6, 0.664419, 0.218517, 54
3.66667, 0.665103, 0.166565, 55
3.73333, 0.666978, 0.170278, 56
3.8, 0.667099, 0.16804, 57
3.86667, 0.665096, 0.172659, 58
3.93333, 0.665296, 0.17521, 59
4, 0.66474, 0.177997, 60
4.06667, 0.663015, 0.185866, 61
4.13333, 0.66072, 0.191262, 62
4.2, 0.659793, 0.190071, 63
4.26667, 0.657926, 0.195552, 64
4.33333, 0.65474, 0.196764, 65
4.4, 0.652345, 0.194105, 66
4.46667, 0.648546, 0.196016, 67
4.53333, 0.646878, 0.193678, 68
4.6, 0.64603, 0.192416, 69
4.66667, 0.641796, 0.278004, 70
4.73333, 0.642587, 0.263899, 71
4.8, 0.643158, 0.259195, 72
4.86667, 0.6433, 0.243186, 73
4.93333, 0.642986, 0.237398, 74
5, 0.643236, 0.23206, 75
5.06667, 0.643122, 0.22603, 76
5.13333, 0.642994, 0.222545, 77
5.2, 0.644341, 0.218403, 78
5.26667, 0.64489, 0.210321, 79
5.33333, 0.64603, 0.20717, 80
5.4, 0.646336, 0.203471, 81
5.46667, 0.648175, 0.202851, 82
5.53333, 0.652095, 0.207619, 83
5.6, 0.653906, 0.206165, 84
5.66667, 0.656964, 0.208396, 85
5.73333, 0.661604, 0.199073, 86
5.8, 0.6631, 0.199344, 87
5.86667, 0.66593, 0.209138, 88
5.93333, 0.668396, 0.217498, 89
6, 0.66995, 0.21727, 90
6.06667, 0.671889, 0.230492, 91
6.13333, 0.675339, 0.236443, 92
6.2, 0.676436, 0.236493, 93
6.26667, 0.678268, 0.244932, 94
6.33333, 0.676871, 0.415909, 95
6.4, 0.677962, 0.408375, 96
6.46667, 0.676949, 0.411468, 97
6.53333, 0.674811, 0.412217, 98
6.6, 0.6732, 0.406978, 99
6.66667, 0.670905, 0.409366, 100
6.73333, 0.667434, 0.410157, 101
6.8, 0.665788, 0.400264, 102
6.86667, 0.659879, 0.40149, 103
6.93333, 0.657627, 0.4001, 104
7, 0.659216, 0.394847, 105
7.06667, 0.662651, 0.392566, 106
7.13333, 0.668824, 0.38603, 107
7.2, 0.671568, 0.378446, 108
7.26667, 0.676051, 0.378346, 109
7.33333, 0.680663, 0.379558, 110
7.4, 0.683364, 0.372537, 111
7.46667, 0.686351, 0.371554, 112
7.53333, 0.689893, 0.369708, 113
7.6, 0.692466, 0.362837, 114
7.66667, 0.695745, 0.358945, 115
7.73333, 0.698061, 0.352915, 116
7.8, 0.699936, 0.318239, 117
7.86667, 0.701561, 0.309544, 118
7.93333, 0.702751, 0.298468, 119
8, 0.70087, 0.352644, 120
8.06667, 0.703043, 0.346066, 121
8.13333, 0.704669, 0.339038, 122
8.2, 0.705089, 0.332573, 123
8.26667, 0.70613, 0.324041, 124
8.33333, 0.70732, 0.318909, 125
8.4, 0.707655, 0.314448, 126
8.46667, 0.708218, 0.308033, 127
8.53333, 0.708133, 0.300007, 128
8.6, 0.708254, 0.291319, 129
8.66667, 0.708653, 0.283806, 130
8.73333, 0.708688, 0.272395, 131
8.8, 0.708639, 0.264391, 132
8.86667, 0.710064, 0.2567, 133
8.93333, 0.709986, 0.254861, 134
9, 0.709865, 0.24995, 135
9.06667, 0.710392, 0.246493, 136
9.13333, 0.710278, 0.242174, 137
9.2, 0.710292, 0.240086, 138
9.26667, 0.710413, 0.240413, 139
9.33333, 0.710392, 0.237584, 140
9.4, 0.71052, 0.235274, 141
9.46667, 0.709252, 0.234783, 142
9.53333, 0.708318, 0.234056, 143
9.6, 0.707341, 0.229416, 144
9.66667, 0.696536, 0.284583, 145
9.73333, 0.696051, 0.277006, 146
9.8, 0.696101, 0.26645, 147
9.86667, 0.694205, 0.260435, 148
9.93333, 0.693008, 0.258204, 149
10, 0.692587, 0.250898, 150
10.0667, 0.691932, 0.242167, 151
10.1333, 0.691668, 0.241989, 152
10.2, 0.69139, 0.23819, 153
10.2667, 0.690763, 0.235324, 154
10.3333, 0.69015, 0.232245, 155
10.4, 0.689366, 0.229722, 156
10.4667, 0.688803, 0.224269, 157
10.5333, 0.688161, 0.219615, 158
10.6, 0.687684, 0.216871, 159
10.6667, 0.686009, 0.212723, 160
10.7333, 0.685595, 0.211454, 161
10.8, 0.685331, 0.208838, 162
10.8667, 0.684255, 0.206429, 163
10.9333, 0.683828, 0.205132, 164
11, 0.683742, 0.20221, 165
11.0667, 0.683093, 0.199173, 166
11.1333, 0.682823, 0.196393, 167
11.2, 0.681903, 0.19345, 168
11.2667, 0.68114, 0.191483, 169
11.3333, 0.675289, 0.231846, 170
11.4, 0.675367, 0.222224, 171
11.4667, 0.674911, 0.218182, 172
11.5333, 0.674269, 0.215039, 173
11.6, 0.674191, 0.207698, 174
11.6667, 0.67412, 0.203685, 175
11.7333, 0.673364, 0.199216, 176
11.8, 0.673293, 0.197142, 177
11.8667, 0.673079, 0.193778, 178
11.9333, 0.672694, 0.192552, 179
12, 0.672751, 0.189986, 180
12.0667, 0.672459, 0.186244, 181
12.1333, 0.672067, 0.186643, 182
12.2, 0.672381, 0.183222, 183
12.2667, 0.672537, 0.181668, 184
12.3333, 0.672523, 0.17933, 185
12.4, 0.672245, 0.176458, 186
12.4667, 0.671846, 0.171354, 187
12.5333, 0.671682, 0.170043, 188
12.6, 0.671411, 0.168988, 189
12.6667, 0.671276, 0.166864, 190
12.7333, 0.671176, 0.163343, 191
12.8, 0.671119, 0.159309, 192
12.8667, 0.671083, 0.156515, 193
12.9333, 0.670976, 0.153835, 194
13, 0.667341, 0.195388, 195
13.0667, 0.667413, 0.184775, 196
13.1333, 0.667249, 0.181055, 197
13.2, 0.667206, 0.175645, 198
13.2667, 0.667377, 0.171304, 199
13.3333, 0.667612, 0.168318, 200
13.4, 0.668083, 0.165816, 201
13.4667, 0.668297, 0.164155, 202
13.5333, 0.668061, 0.161026, 203
13.6, 0.668247, 0.158161, 204
13.6667, 0.668289, 0.157577, 205
13.7333, 0.668539, 0.15449, 206
13.8, 0.668468, 0.15196, 207
13.8667, 0.668496, 0.149587, 208
13.9333, 0.668446, 0.148289, 209
14, 0.66881, 0.146871, 210
14.0667, 0.668881, 0.142559, 211
14.1333, 0.668831, 0.141397, 212
14.2, 0.668824, 0.140442, 213
14.2667, 0.669273, 0.140164, 214
14.3333, 0.669366, 0.139002, 215
14.4, 0.669886, 0.138019, 216
14.4667, 0.66985, 0.136208, 217
14.5333, 0.669758, 0.134034, 218
14.6, 0.670178, 0.132231, 219
14.6667, 0.667149, 0.173058, 220
14.7333, 0.667641, 0.160527, 221
14.8, 0.668311, 0.154212, 222
14.8667, 0.668532, 0.150492, 223
14.9333, 0.668553, 0.146073, 224
15, 0.668781, 0.141411, 225
